grade,subject,year,FIPS,white,black,hispanic,asian,amind,multirace_unclass,free_lunch,red_lunch,miss_lunch,no_freelunch,combo_pct_free_lunch,combo_pct_red_lunch,combo_pct_miss_lunch,lep,sped,testage,nonEnglish_neverathome,nonEnglish_sometimesathome,nonEnglish_alwaysathome,nonEnglish_miss,unadj_score,adj_race_03,adj_lunch_03,adj_LEP_03,adj_SPED_03,adj_age_03,adj_Enlang_03,adj_racelunch_03,adj_raceLEP_03,adj_raceSPED_03,adj_raceage_03,adj_raceEnlang_03,adj_lunchLEP_03,adj_lunchSPED_03,adj_lunchage_03,adj_lunchEnlang_03,adj_LEPSPED_03,adj_LEPage_03,adj_LEPEnlang_03,adj_SPEDage_03,adj_SPEDEnlang_03,adj_ageEnlang_03,adj_racelunchLEP_03,adj_racelunchSPED_03,adj_racelunchage_03,adj_racelunchEnlang_03,adj_raceLEPSPED_03,adj_raceLEPage_03,adj_raceLEPEnlang_03,adj_raceSPEDage_03,adj_raceSPEDEnlang_03,adj_raceageEnlang_03,adj_lunchLEPSPED_03,adj_lunchLEPage_03,adj_lunchLEPEnlang_03,adj_lunchSPEDage_03,adj_lunchSPEDEnlang_03,adj_lunchageEnlang_03,adj_LEPSPEDage_03,adj_LEPSPEDEnlang_03,adj_LEPageEnlang_03,adj_SPEDageEnlang_03,adj_racelunchLEPSPED_03,adj_racelunchLEPage_03,adj_racelunchLEPEnlang_03,adj_racelunchSPEDage_03,adj_racelunchSPEDEnlang_03,adj_racelunchageEnlang_03,adj_raceLEPSPEDage_03,adj_raceLEPSPEDEnlang_03,adj_raceLEPageEnlang_03,adj_raceSPEDageEnlang_03,adj_lunchLEPSPEDage_03,adj_lunchLEPSPEDEnlang_03,adj_lunchLEPageEnlang_03,adj_lunchSPEDageEnlang_03,adj_LEPSPEDageEnlang_03,adj_racelunchLEPSPEDage_03,adj_racelunchLEPSPEDEnlang_03,adj_racelunchLEPageEnlang_03,adj_racelunchSPEDageEnlang_03,adj_raceLEPSPEDageEnlang_03,adj_lunchLEPSPEDageEnlang_03,adj_racelunchLEPSPEDageEnlang_03,adj_Clunch_03,adj_raceClunch_03,adj_ClunchLEP_03,adj_ClunchSPED_03,adj_Clunchage_03,adj_ClunchEnlang_03,adj_raceClunchLEP_03,adj_raceClunchSPED_03,adj_raceClunchage_03,adj_raceClunchEnlang_03,adj_ClunchLEPSPED_03,adj_ClunchLEPage_03,adj_ClunchLEPEnlang_03,adj_ClunchSPEDage_03,adj_ClunchSPEDEnlang_03,adj_ClunchageEnlang_03,adj_raceClunchLEPSPED_03,adj_raceClunchLEPage_03,adj_raceClunchLEPEnlang_03,adj_raceClunchSPEDage_03,adj_raceClunchSPEDEnlang_03,adj_raceClunchageEnlang_03,adj_ClunchLEPSPEDage_03,adj_ClunchLEPSPEDEnlang_03,adj_ClunchLEPageEnlang_03,adj_ClunchSPEDageEnlang_03,adj_raceClunchLEPSPEDage_03,adj_raceClunchLEPSPEDEnlang_03,adj_raceClunchLEPageEnlang_03,adj_raceClunchSPEDageEnlang_03,adj_ClunchLEPSPEDageEnlang_03,adj_raceCluncLEPSPEDageEnlang_03,adj_race,adj_lunch,adj_LEP,adj_SPED,adj_age,adj_Enlang,adj_racelunch,adj_raceLEP,adj_raceSPED,adj_raceage,adj_raceEnlang,adj_lunchLEP,adj_lunchSPED,adj_lunchage,adj_lunchEnlang,adj_LEPSPED,adj_LEPage,adj_LEPEnlang,adj_SPEDage,adj_SPEDEnlang,adj_ageEnlang,adj_racelunchLEP,adj_racelunchSPED,adj_racelunchage,adj_racelunchEnlang,adj_raceLEPSPED,adj_raceLEPage,adj_raceLEPEnlang,adj_raceSPEDage,adj_raceSPEDEnlang,adj_raceageEnlang,adj_lunchLEPSPED,adj_lunchLEPage,adj_lunchLEPEnlang,adj_lunchSPEDage,adj_lunchSPEDEnlang,adj_lunchageEnlang,adj_LEPSPEDage,adj_LEPSPEDEnlang,adj_LEPageEnlang,adj_SPEDageEnlang,adj_racelunchLEPSPED,adj_racelunchLEPage,adj_racelunchLEPEnlang,adj_racelunchSPEDage,adj_racelunchSPEDEnlang,adj_racelunchageEnlang,adj_raceLEPSPEDage,adj_raceLEPSPEDEnlang,adj_raceLEPageEnlang,adj_raceSPEDageEnlang,adj_lunchLEPSPEDage,adj_lunchLEPSPEDEnlang,adj_lunchLEPageEnlang,adj_lunchSPEDageEnlang,adj_LEPSPEDageEnlang,adj_racelunchLEPSPEDage,adj_racelunchLEPSPEDEnlang,adj_racelunchLEPageEnlang,adj_racelunchSPEDageEnlang,adj_raceLEPSPEDageEnlang,adj_lunchLEPSPEDageEnlang,adj_racelunchLEPSPEDageEnlang,adj_Clunch,adj_raceClunch,adj_ClunchLEP,adj_ClunchSPED,adj_Clunchage,adj_ClunchEnlang,adj_raceClunchLEP,adj_raceClunchSPED,adj_raceClunchage,adj_raceClunchEnlang,adj_ClunchLEPSPED,adj_ClunchLEPage,adj_ClunchLEPEnlang,adj_ClunchSPEDage,adj_ClunchSPEDEnlang,adj_ClunchageEnlang,adj_raceClunchLEPSPED,adj_raceClunchLEPage,adj_raceClunchLEPEnlang,adj_raceClunchSPEDage,adj_raceClunchSPEDEnlang,adj_raceClunchageEnlang,adj_ClunchLEPSPEDage,adj_ClunchLEPSPEDEnlang,adj_ClunchLEPageEnlang,adj_ClunchSPEDageEnlang,adj_raceClunchLEPSPEDage,adj_raceClunchLEPSPEDEnlang,adj_raceClunchLEPageEnlang,adj_raceClunchSPEDageEnlang,adj_ClunchLEPSPEDageEnlang,adj_raceCluncLEPSPEDageEnlang
8th grade,reading,2019,ALABAMA,,,,,,,,,,,,,,,,,,,,,267.07486,252.89407,270.79776,247.95384,260.15613,266.14297,250.39766,267.63742,266.38052,254.39127,248.34198,247.90161,258.13596,250.89336,267.92804,259.15494,244.48524,256.76801,248.76344,260.66977,259.97672,246.26889,260.95044,255.76328,258.77203,259.06564,258.92953,263.61023,245.88794,257.33014,262.41364,253.13211,265.29309,256.59909,255.91777,268.96295,253.50563,253.09897,246.74834,257.57431,263.88681,257.11639,263.89825,261.68481,261.96948,264.07129,254.81795,262.80487,246.86121,259.28674,262.6059,262.89355,272.14468,257.37262,263.33405,253.04567,251.1702,255.3611,270.94995,257.39346,273.14471,246.55104,262.62946,256.52994,260.15332,255.35802,268.55743,255.59338,254.18445,256.27792,262.13321,249.25084,268.91544,269.30582,249.40976,269.69977,261.83591,261.89822,254.66454,251.03554,257.76984,270.41571,263.02591,265.53131,258.79025,260.92966,265.3591,247.16742,261.52194,247.06596,256.25436,268.00522,260.1116,254.25706,248.10495,266.51089,259.16373,258.38254,258.48178,256.68896,266.86679,263.96942,248.96005,247.80188,253.99063,256.86127,252.91147,256.02695,255.8474,258.18753,270.30188,254.80945,247.67047,251.89117,250.36061,245.50089,267.17041,269.75952,262.21887,267.63632,262.88837,258.21625,255.77927,264.06128,243.9278,246.65929,246.8371,249.58902,259.28653,258.46588,267.13379,262.31006,261.86084,263.34048,242.50941,253.99539,262.18567,261.70889,254.63884,255.24422,247.16475,256.66101,253.79179,260.09631,258.79745,254.65181,268.12601,266.06763,249.9883,251.12885,256.7836,257.36328,247.25401,260.07629,255.66292,261.14328,266.23355,267.6886,253.61885,250.85078,246.85828,253.34856,262.79724,264.54999,249.76216,264.99075,260.22296,254.78416,266.06393,258.02542,268.34421,260.13812,253.17104,253.20169,254.26108,245.15253,252.93843,249.33034,244.80289,262.61285,257.5614,248.96417,264.90268,251.43106,254.80133,261.74985,246.70178,247.99066,262.09564,246.18829,251.49893
8th grade,reading,2003,ALASKA,49.0%,0.0%,0.0%,0.0%,30.1%,0.0%,14.1%,0.0%,9.4%,48.3%,12.7%,23.7%,11.2%,0.0%,4.1%,14.051574,,,,,264.76276,253.37294,260.4639,251.34686,247.29874,258.40897,265.19144,263.00317,254.21858,245.36174,261.23593,251.49174,259.215,252.14716,266.01746,242.40773,259.36792,249.23546,262.96796,269.30356,254.76042,252.99916,245.09122,262.83969,262.92087,265.056,248.36362,265.61075,259.34805,251.32431,265.79086,262.40079,252.69934,257.67941,255.30266,247.42822,246.34737,266.38654,272.53137,266.17438,268.17175,253.75307,259.76791,257.57562,268.6962,245.07768,245.82303,246.23849,269.43732,253.11768,266.32635,251.59134,254.49028,265.3259,246.36189,256.34189,254.01483,258.29367,247.14418,246.52501,266.47299,263.67383,260.86047,248.64563,258.41422,254.76927,260.27255,262.4823,246.56349,256.82889,262.58478,255.21211,242.96487,260.76846,248.85992,262.7507,256.36526,255.27707,266.18042,250.28601,262.66733,265.59576,248.59599,251.98016,259.83395,255.68214,269.77209,257.02213,247.60202,250.08669,257.08209,256.21393,264.85828,249.84032,253.23618,249.82765,265.68225,261.41006,254.48679,261.02673,257.17093,264.43442,264.2688,259.20901,257.75983,266.53354,249.08429,248.87354,248.06662,261.98615,245.35687,266.44116,268.99759,251.68071,253.27075,256.08633,263.98712,266.4473,259.45187,261.65533,243.14845,264.26215,261.41122,257.86661,266.74088,263.26266,254.12936,266.49753,258.60214,247.36574,251.0563,252.52193,246.66415,261.00653,249.58659,258.89026,269.60931,253.44963,246.86862,256.6647,254.65926,245.94955,249.22356,257.30322,262.31055,269.67673,256.12204,250.83211,254.78969,266.14545,244.67146,262.36868,248.76309,257.91028,261.64209,244.58055,249.48293,260.04297,248.06334,249.54529,243.36569,256.61038,247.01924,248.49213,254.48141,257.93845,252.3372,243.07918,248.23825,245.81471,268.84976,258.11746,248.59798,251.16975,249.96619,246.97592,262.98309,244.88907,253.84601,247.2915,258.82864,256.8349,252.91827,255.77692,259.65277,257.44702,258.63931,256.01337,255.97343,260.90536,253.23315
8th grade,reading,2005,ALASKA,39.6%,0.0%,0.0%,0.0%,44.6%,0.0%,3.1%,0.0%,30.0%,47.8%,17.5%,21.5%,0.0%,40.0%,9.1%,14.056091,,,,,254.58499,259.16586,267.41418,260.38577,250.15349,251.05632,270.12524,265.87222,262.66193,268.18634,256.94513,263.56567,270.29163,251.91335,247.49442,245.98965,255.41078,271.65808,264.85059,267.15222,255.55197,260.80933,262.77765,252.43781,248.00151,251.47459,264.62769,262.13757,252.89175,263.90903,248.34427,256.43127,269.52682,263.41519,266.53687,260.0376,267.98709,253.67633,269.18259,262.46924,266.62512,265.98138,261.79745,263.92416,266.74905,252.03848,252.02477,247.86349,265.0358,256.27859,255.24124,251.63109,271.38727,258.03232,268.49908,252.40439,256.51959,262.08218,261.93295,249.52284,268.60471,272.78128,259.02869,252.34497,267.72424,248.80144,272.22281,263.42978,259.36075,263.55136,253.14119,257.88031,253.62192,256.50299,272.13928,253.78188,264.79163,247.87381,257.93198,255.74619,258.5224,271.45706,263.31305,267.20514,263.88885,247.95551,267.49545,260.77338,264.91519,262.89209,269.03665,268.51569,266.22034,249.39954,265.03165,265.25586,267.27255,256.97375,257.03726,266.1452,268.45752,247.5318,260.2576,270.60797,266.2959,247.89566,262.3183,263.00369,252.82532,259.19156,260.25537,262.61258,253.89784,265.99124,269.10425,255.41521,262.65244,256.27988,262.0788,251.66443,261.97153,271.88864,250.60611,258.80496,262.66031,258.41782,249.89938,258.66406,263.29132,266.65588,255.9718,262.31415,247.88673,258.22046,256.63315,258.24704,253.20801,253.5443,253.91893,251.42725,260.70792,261.68365,250.75415,251.34218,269.19595,265.52365,264.82617,255.33162,266.0462,265.18756,262.0372,267.99258,271.56958,264.41071,263.88065,267.81711,251.95424,255.94133,258.32095,254.88058,250.38983,250.6252,248.19931,253.54742,259.92044,255.06755,247.74933,265.28674,262.61676,260.27917,264.05588,248.04591,246.65247,259.98578,253.90616,269.35748,263.95343,259.68668,248.24899,251.31149,267.91449,270.10864,254.44278,248.80725,253.04807,254.64539,260.52322,262.71164,253.43762,265.53851,269.52332
8th grade,reading,2007,ALASKA,73.9%,33.8%,26.3%,0.0%,49.9%,3.4%,52.9%,0.0%,23.8%,75.3%,39.3%,34.9%,0.0%,29.5%,13.9%,14.137595,,,,,267.49194,267.89349,252.34517,255.33035,250.02467,250.84949,269.97342,251.23927,256.70142,260.89197,253.89748,261.17599,266.1806,257.86777,255.85074,256.2998,266.61807,275.7146,266.90839,261.86237,261.96432,252.67244,261.4791,266.10599,262.48978,270.7074,254.42125,267.85056,256.33884,257.18619,252.22263,254.23981,260.0271,255.32359,260.76041,257.95947,251.22275,260.11563,270.57117,268.66953,252.96556,262.22232,253.09732,256.0506,260.9873,258.52017,253.17084,262.89325,262.64267,269.82571,273.51547,256.85336,272.74335,258.40442,268.43207,253.67938,274.20227,263.30331,257.24048,265.94809,271.11023,257.9939,253.53484,258.6687,251.51984,267.73996,267.46219,259.89395,258.20081,268.65732,260.66162,254.97484,256.10324,266.86905,257.67853,273.78391,266.56201,252.52972,266.94867,251.19394,268.16187,255.79378,265.91824,264.0838,264.27225,257.18921,253.8277,260.70081,268.20108,259.97818,262.61203,260.39737,261.16803,263.27664,254.25819,271.58359,263.35999,258.07907,255.82544,267.72821,263.39191,250.13554,264.0177,257.19516,246.95203,264.67242,254.31084,263.18353,256.28165,260.73492,268.00366,261.45117,263.17908,266.64667,259.5188,266.85632,270.27744,262.51633,268.73602,246.49759,264.53168,262.88556,260.78903,257.24167,248.89447,246.16385,255.82999,255.89172,268.97189,263.68967,252.56998,267.69452,247.05833,264.29431,254.39,274.20258,255.13815,260.50204,260.64172,271.04474,263.58975,266.3316,268.08469,252.79164,264.84845,259.064,268.60767,266.1702,264.35275,252.56688,266.36606,259.03177,265.92322,259.2576,261.73026,263.54999,260.78809,260.75223,258.24863,246.37154,269.54044,251.30159,248.89146,262.74731,263.35498,262.46118,256.9332,269.66843,249.99629,260.47635,261.55228,273.0072,253.96338,256.2023,246.86565,264.17047,273.74408,261.92337,247.38542,261.79507,259.15533,263.07611,261.47293,271.68332,260.823,251.06343,254.10905,251.48984,264.60464,261.03827,260.13409
8th grade,reading,2009,ALASKA,81.5%,0.9%,0.0%,0.9%,1.1%,5.4%,57.6%,0.0%,30.4%,52.6%,4.4%,0.0%,23.3%,23.8%,2.4%,14.029106,,,,,254.07191,265.15683,252.89719,254.31686,260.71918,250.66924,266.98566,264.22412,252.24667,262.73145,248.38481,248.88251,270.33499,253.49379,257.35538,270.93491,261.72452,266.92578,265.38593,268.32422,252.8602,260.30136,256.36142,260.02332,267.36337,248.35837,272.12543,263.86316,266.17407,257.99271,252.35266,270.50656,261.56433,269.21301,254.92836,251.87114,262.01343,254.78537,261.09308,262.85925,258.73746,258.10297,253.98926,269.67322,253.26768,261.13553,255.40802,248.81735,262.91171,261.87271,251.86139,251.36351,259.62717,271.04489,261.35211,249.4071,260.53064,262.6478,265.29785,264.99899,253.97472,260.33087,266.74445,270.88849,258.21158,264.4281,258.55582,254.61052,258.12006,265.14371,262.60706,251.76147,248.85268,253.4444,255.26857,270.76596,252.88727,265.63669,256.95557,263.95517,267.63403,250.75572,268.14978,271.09454,248.55258,253.98997,266.70697,257.86755,263.55853,267.36359,256.2825,253.29845,258.29541,250.30681,256.76526,251.20525,256.80734,253.30107,253.27855,257.56879,249.38493,268.57034,264.23004,251.29512,261.01761,257.25687,254.17688,262.4534,263.87238,266.52713,251.10866,269.97119,258.6843,249.50104,267.59122,249.91281,259.08813,268.55099,252.34219,264.37997,266.52158,259.41312,252.73689,252.29395,247.45468,247.55162,250.68884,263.6087,270.09384,256.28226,247.31483,268.78317,250.75568,271.30719,270.19119,257.3511,262.64059,270.48846,271.05362,264.5538,249.35471,254.06046,251.82275,270.2977,270.78186,253.80464,251.01498,251.60742,259.4079,256.83411,253.4494,273.48956,270.9545,251.18362,258.69992,255.71806,259.17758,254.09641,258.30893,268.66351,251.63524,254.51852,261.99704,268.70303,263.29459,259.91193,257.37994,253.1115,249.99193,250.91096,252.18765,260.6124,249.08192,247.22705,263.88831,259.18762,267.50375,251.85733,253.71568,249.17108,248.26334,265.03027,247.81297,264.78613,251.84413,256.52579,249.27078,267.33939,268.49088,265.37146,257.2149
8th grade,reading,2011,ALASKA,62.3%,17.5%,27.9%,15.6%,19.7%,2.1%,31.7%,0.0%,21.8%,29.5%,22.3%,10.7%,0.0%,12.0%,5.4%,13.767533,,,,,254.23036,252.97054,253.90855,270.40958,259.39618,255.23958,262.03754,254.24365,252.25543,254.06215,256.90897,260.42908,261.07349,266.29324,263.23138,266.49091,272.98822,259.60803,261.47128,257.53522,250.79005,272.76987,255.05902,262.64297,257.00284,265.63116,271.85226,263.42383,272.07364,268.3324,257.42477,254.12228,259.10263,271.03793,254.27838,262.46426,251.29045,253.08463,275.12521,258.40375,266.50461,263.62558,251.44582,267.36389,263.07141,263.03836,257.60638,258.21735,263.05862,273.33258,263.72629,267.93082,257.41589,258.14243,276.83969,272.65427,260.52701,256.80154,264.76166,268.02994,260.49731,259.09937,258.54568,268.22202,262.92032,254.42114,266.64807,254.65396,273.94678,254.83163,262.8205,271.56027,258.29123,263.33063,266.11111,254.41241,254.08075,272.77762,252.34258,256.35422,267.67078,271.11844,260.66055,256.341,253.79341,253.59224,262.25211,256.30026,260.65698,255.90138,271.40915,256.54788,263.28635,268.31927,266.63721,268.47656,253.31912,259.53625,269.29974,254.64964,259.27756,268.19336,262.0101,262.67868,251.44684,261.96979,252.40381,266.43411,262.42032,259.33789,267.82153,274.53098,257.66232,265.59155,256.83862,252.46278,263.33377,265.64676,265.77173,261.7562,261.52191,257.95108,265.125,270.79004,255.77014,261.62357,266.88303,256.26993,257.41302,268.19638,258.02075,256.60397,256.25797,272.40253,265.02432,272.4975,258.70728,257.59351,255.73262,270.30417,249.5354,262.84399,262.23499,252.0829,253.22401,258.93793,251.6179,260.65845,273.04117,263.09027,256.19156,253.48283,261.83374,268.22354,255.69974,261.3967,258.74268,261.86768,267.76331,249.30951,268.25836,262.95694,264.771,270.02808,256.19214,264.4805,263.76501,247.79004,248.92763,258.90317,268.84625,259.68704,269.08234,251.12393,268.78888,266.1987,266.93817,253.13593,264.93378,257.55145,267.15109,265.36688,261.01956,259.98792,267.2435,266.83414,271.99216,250.4404,263.55829,271.70291,264.46832
8th grade,reading,2013,ALASKA,68.4%,0.0%,5.5%,5.7%,43.1%,0.0%,40.3%,25.2%,0.0%,74.5%,42.3%,0.0%,11.9%,0.0%,0.0%,14.121749,,,,,254.7713,262.21271,273.3175,268.48035,263.31149,263.56241,256.14474,264.1925,251.54553,268.81589,264.2594,256.27225,260.87454,259.90753,270.24805,256.32053,262.96671,274.77582,262.55148,253.10339,267.09155,260.87189,270.76239,274.02283,267.57288,262.56665,254.13181,266.96936,262.38467,271.00409,260.70932,257.09769,274.35291,255.66495,266.36285,275.24106,259.12421,263.1268,256.55734,270.78607,275.76993,266.37305,258.18195,265.65018,264.60062,266.54886,275.48581,273.44513,274.5242,266.32654,273.31311,264.29153,271.90335,275.10812,271.0228,276.62289,276.77728,273.71671,257.72162,272.92114,274.26987,260.60925,277.26089,255.97084,263.00693,251.52472,273.82205,266.43124,262.26736,273.47345,258.58731,273.38907,258.07626,258.82635,254.69139,260.89554,258.39734,266.94278,274.74106,253.0269,272.31256,266.61176,260.57135,274.41797,262.10416,251.99452,259.38474,268.39023,256.37006,262.15262,258.44968,254.8421,262.90051,262.53717,257.12149,259.67804,263.4425,251.7708,263.67526,272.02643,261.21503,251.39978,249.85118,272.64319,270.00021,259.81702,249.96309,268.75861,273.44101,263.7312,254.21858,253.56943,257.09937,266.64429,266.37283,260.14169,261.79129,260.36639,269.4433,251.51195,251.89375,272.22079,269.0015,258.71811,256.84253,271.31747,268.58234,263.41714,267.00626,262.84061,264.70956,270.72879,263.06653,255.6403,257.12167,263.94,252.09543,256.90356,258.41226,268.03784,266.16937,263.5444,260.6149,260.33234,262.93292,262.33279,268.61636,259.25101,257.30609,274.09003,250.16202,261.80429,272.50632,268.88553,267.21234,265.50385,266.10605,258.00482,253.00479,261.64273,256.13687,261.25656,267.79437,250.43654,269.89944,264.38593,269.45697,251.72665,259.62335,252.37209,271.37271,268.1524,265.86917,252.91486,269.68927,257.53302,260.76373,266.28186,260.50739,255.87506,250.56931,269.22476,253.49573,258.07373,270.48132,262.21307,253.47275,273.0213,250.25507,274.37213,260.68591
8th grade,reading,2015,ALASKA,29.5%,3.5%,26.5%,24.5%,52.7%,0.9%,55.1%,27.4%,0.0%,32.7%,26.4%,0.0%,0.0%,15.9%,0.0%,14.071542,,,,,267.75787,248.44989,264.16638,274.65897,264.30789,267.14819,269.93466,255.37784,267.6405,270.63947,255.19063,252.56805,262.75436,260.18292,272.85129,262.84744,274.80606,272.23697,259.81723,257.80759,271.12384,271.46695,253.41057,253.62953,271.62427,273.41278,265.07242,254.59814,253.91615,257.21527,256.98773,269.00113,264.68182,270.95731,275.31363,270.73535,273.09491,263.88678,270.00977,265.82745,268.9017,250.23141,257.70685,262.81308,261.70026,257.96597,263.23749,251.17197,258.70407,265.59268,266.47861,266.44711,275.73346,276.2677,272.30841,259.36548,256.52951,259.54709,273.15948,252.41231,259.94815,262.28229,271.12573,267.06845,258.53378,271.48431,273.90082,259.04956,255.0097,256.50696,260.96051,256.02634,258.29053,261.02078,270.14734,261.19394,255.10384,267.00284,267.71506,267.68179,268.81424,274.55978,254.31825,275.25119,255.73827,256.13919,275.6937,273.84436,275.53781,257.06943,270.03177,266.6001,265.15314,258.43188,273.77905,273.21603,247.40028,267.70074,264.34433,270.71249,268.17035,268.08508,261.97293,258.43579,250.08459,251.99576,266.86142,263.78143,250.29597,270.12387,259.2579,268.1181,254.01636,256.57397,266.60336,269.47858,251.02281,268.30414,264.39606,254.71948,247.72467,267.48392,271.4115,271.38672,253.05119,252.95668,255.2274,262.45694,253.58884,270.96588,264.78622,271.44269,254.51137,261.35748,252.12068,257.25949,251.67911,250.28682,257.8233,267.51993,252.61282,261.56265,259.72931,254.72974,248.69217,249.26062,249.13338,253.51447,272.45151,268.22516,257.63214,259.37598,253.19418,266.98984,271.10718,248.96635,265.10245,257.13297,249.14336,256.5972,267.62051,261.88382,258.13885,248.17039,265.35684,265.11118,270.40411,254.15063,265.06247,271.39413,265.3779,261.89386,265.23758,254.83694,249.99098,250.89633,267.87326,260.90533,253.48479,258.46579,267.55118,252.03175,272.81696,256.49588,256.36517,250.94511,272.19235,258.14459,252.87566,254.76056,256.18259
8th grade,reading,2017,ALASKA,23.3%,12.4%,8.4%,28.5%,23.7%,1.5%,50.8%,0.0%,23.0%,79.5%,42.6%,0.0%,23.1%,26.1%,22.4%,13.703672,12.4%,3.5%,13.6%,13.1%,254.58154,268.40805,263.53268,263.86157,261.74271,253.30728,253.052,257.35721,252.72099,270.39017,268.47375,253.92363,254.13802,262.67117,259.02673,266.46918,255.52046,265.76913,263.13364,250.92589,251.99535,254.36055,251.18083,266.2811,261.67435,257.88794,271.28867,271.00906,254.61873,258.59943,251.78154,264.42871,253.28491,262.82632,265.67957,255.72054,255.79489,263.22379,249.9668,253.77361,260.32907,264.40799,251.91826,262.62631,252.10532,266.83755,257.95892,253.1243,251.53903,258.2869,267.90781,256.78552,266.32837,274.19821,270.55005,265.741,259.56549,257.56805,251.06693,270.08328,268.52719,258.16058,252.28804,256.82077,260.76196,265.46152,255.52902,263.25949,268.35748,265.31808,254.63509,252.71469,263.8775,259.04971,264.56592,272.7756,259.13452,272.57489,255.70786,260.40335,274.12967,270.47177,271.77167,270.26544,271.88937,251.57417,274.4537,258.04715,265.7771,265.53763,261.4129,272.85651,254.70938,256.20853,267.75192,266.99887,251.59665,262.01666,268.82162,264.36182,267.85495,264.00986,246.83177,257.19235,244.02292,260.62219,250.56989,255.27902,258.51791,250.36185,266.93793,268.69128,265.19815,258.27951,259.19986,264.04605,263.81845,261.23062,247.99756,253.41809,265.3595,253.71242,251.47902,247.44804,252.52533,250.73497,248.56865,260.4964,248.94951,253.47131,268.64853,253.65451,260.34067,268.81046,264.31424,250.45065,255.44733,260.97437,262.26044,246.5717,253.50722,252.24744,251.25526,265.02274,251.37776,267.36227,249.78827,252.88708,264.88837,261.30917,266.26453,252.07796,266.87985,263.54471,259.54065,263.42001,260.97675,248.91415,247.26604,260.53366,261.85773,268.74579,264.29535,263.65338,268.84106,250.68645,251.36389,254.11383,247.74185,247.74226,251.28989,260.89569,262.25327,264.63654,251.05873,253.95822,250.90593,268.89233,268.27664,266.84058,263.72974,249.84793,271.44351,262.87997,256.9953,259.3725,259.20444,263.6412,259.73007,251.05951,266.48938
8th grade,reading,2019,ALASKA,,,,,,,,,,,,,,,,,,,,,251.86578,264.89005,261.37558,270.05124,267.95468,257.66815,255.96265,258.84457,264.53445,246.69814,261.6152,257.26294,261.14215,265.28329,253.57834,267.26266,269.06696,247.34895,267.66318,260.25558,259.28738,267.80942,261.45105,262.06323,251.31876,270.68427,258.23996,260.6517,261.70483,251.01726,268.94617,267.36789,250.78999,266.40848,255.30647,271.75131,251.48491,265.17679,255.575,258.63629,249.60181,246.35654,252.11604,269.88446,271.38138,263.47134,254.25185,247.5014,266.20459,263.1098,262.2276,267.22739,254.71835,261.6806,254.5842,256.74197,257.95508,257.06311,271.46967,260.29855,264.13474,255.03598,265.60327,260.68945,268.47424,256.72461,268.65875,258.8912,264.6994,252.10802,259.22974,262.85507,268.61035,268.4711,261.10464,262.36514,251.67682,249.89528,259.23575,250.03899,260.32004,252.35564,259.88214,268.01758,249.21353,256.93085,266.54831,266.05652,261.78995,258.30856,260.65564,268.53528,272.177,268.81107,253.66594,259.00009,252.69278,264.20367,250.44937,266.17279,249.24016,262.06775,252.11169,260.78598,257.24756,254.05743,244.59419,260.55463,263.23102,268.17566,264.38574,259.23792,261.24707,261.38477,250.91772,249.59119,252.33826,256.42343,265.21799,259.53812,258.32031,251.90817,250.44594,245.70056,257.1806,250.62085,244.38579,251.7346,268.80887,259.35065,262.85132,267.112,248.53816,252.62546,253.65314,249.7872,257.61133,261.59863,267.31976,251.90044,262.16385,258.7886,247.16116,253.60413,250.72481,253.57242,259.00027,262.58823,268.34821,267.19553,267.92044,263.9733,251.95387,257.03998,251.72401,253.29774,263.974,251.7514,264.76419,259.18326,252.24583,252.47348,246.13953,248.25659,263.66687,257.21603,265.31049,250.17873,255.10706,246.57341,262.51859,259.82986,264.83704,261.02576,267.95679,260.1795,263.13248,257.6026,263.49542,253.26451,259.42239,261.04269,263.77783,261.43137,251.9516,266.1702,253.37126,252.45555,260.55469,256.98315,261.69611
